High,Low,Open,Close,Volatility,Returns,Date
9466.35,8513.03,9414.69,9337.55,1.8991215430635708,0.113178550126161,1520553600
11189.0,10850.1,10977.4,11086.4,2.017892102547999,0.17167522669403812,1519948800
10487.3,9734.56,9937.07,10301.1,2.0436994665064936,-0.073468446241184,1519344000
10324.1,9824.82,10135.7,10233.9,2.0467027118144734,-0.006544946665036258,1518739200
8736.98,7884.71,8271.84,8736.98,2.090185586938229,-0.1581411467866789,1518134400
9142.28,7796.49,9142.28,8830.75,2.063495683903341,0.010675356523129204,1517529600
11656.7,10470.3,11256.0,11171.4,2.32707140134327,0.23511699222671487,1516924800
11992.8,11172.1,11429.8,11607.4,2.2302089079772274,0.038285884807370135,1516320000
14229.9,13158.1,13453.9,13980.6,2.0732026875677256,0.18602782858433486,1515715200
17705.2,15202.8,15477.2,17429.5,2.189829794490001,0.2204935186075796,1515110400
15279.0,14307.0,14695.8,14656.2,2.2747857237145954,-0.17330071882033463,1514505600
15943.4,11833.0,15898.0,13831.8,2.2696253263083177,-0.05789316507540612,1513900800
18154.1,16601.3,16601.3,17706.9,2.4418194973301777,0.2469841050726187,1513296000
18353.4,14336.9,17802.9,16569.4,2.4211089280957525,-0.06639677335931884,1512691200
11046.7,9694.65,10198.6,10975.6,3.150424687959258,-0.41188299359399433,1512086400
8374.16,7940.93,8074.02,8253.69,3.4211936439111903,-0.28501425409354153,1511481600
8004.59,7561.09,7853.57,7708.99,3.3610707156830175,-0.0682731927860568,1510876800
7312.0,6436.87,7173.73,6618.14,3.4203175768421765,-0.1525728165881873,1510272000
7461.29,7002.94,7087.53,7207.76,3.2235467701366223,0.08534385971131041,1509667200
5988.39,5728.82,5899.74,5780.9,3.3032442227421392,-0.22059884350889342,1509062400
6060.11,5627.23,5708.11,6011.45,3.117916641949017,0.03910660410116591,1508457600
5840.3,5436.85,5464.16,5647.21,2.762652998275998,-0.06250436611994996,1507852800
4413.27,4320.53,4324.46,4370.81,2.84221522142481,-0.2562132712641051,1507248000
4214.63,4039.29,4171.62,4163.07,2.8457084583043373,-0.04869556375402352,1506643200
3758.27,3553.53,3628.02,3630.7,2.255800772849376,-0.1368273157169226,1506038400
3733.45,2946.62,3166.3,3637.52,2.322042035528951,0.0018766636127123385,1505433600
4661.0,4075.18,4605.16,4228.75,2.162737114098487,0.1506043103484989,1504828800
4892.01,4678.53,4701.76,4892.01,2.125347753977202,0.1456968208637759,1504224000
4455.7,4307.35,4332.82,4371.6,2.1466541065662654,-0.11247418715617555,1503619200
4370.13,4015.4,4324.34,4160.62,2.08180540021584,-0.04946497319079921,1503014400
3679.72,3372.12,3373.82,3650.62,2.021544891055519,-0.1307670854465717,1502409600
2899.33,2743.72,2806.93,2895.89,2.0425084806110374,-0.2316045258063435,1501804800
2897.45,2679.73,2679.73,2809.01,1.9912830534237038,-0.03046038227513698,1501200000
2838.41,2621.85,2838.41,2667.76,1.9920234985999068,-0.05159293911683707,1500595200
2363.25,2183.22,2360.59,2233.34,1.8441697943157367,-0.17774094618571062,1499990400
2916.14,2498.87,2608.59,2518.66,2.014047339685073,0.12022879126554474,1499385600
2559.25,2478.43,2539.24,2480.84,1.9590723419531069,-0.015129801559390128,1498780800
2765.17,2706.37,2707.34,2744.91,2.0488573060648103,0.10115107503360946,1498176000
2539.92,2385.15,2469.57,2518.56,1.8672242015235145,-0.08606097791437212,1497571200
2901.71,2795.62,2807.44,2823.81,1.7989563664463728,0.1143997272899323,1496966400
2488.55,2373.32,2404.03,2488.55,1.8118539758797059,-0.12638682537452908,1496361600
2573.79,2071.99,2320.89,2202.42,1.8444801623108447,-0.12214345573220634,1495756800
2004.52,1890.25,1897.37,1987.71,1.821634780526331,-0.10257353346552724,1495152000
1856.15,1694.01,1845.76,1724.24,1.6567983575814476,-0.14219684865262272,1494547200
1618.03,1530.31,1540.87,1555.45,1.6772490614302848,-0.10302148085563909,1493942400
1331.28,1292.37,1317.74,1316.48,1.7618867669257585,-0.16680338479138135,1493337600
1235.94,1215.56,1229.42,1222.05,1.6630216709628132,-0.0744317315997772,1492732800
1190.8,1159.79,1170.33,1167.54,1.4310222174074598,-0.045630805226640994,1492128000
1186.58,1163.39,1178.94,1176.9,1.4528850108603544,0.00798489168549717,1491523200
1074.92,1026.64,1026.64,1071.79,1.2042575566716804,-0.09355371496529155,1490918400
1040.47,934.36,1038.45,937.52,1.2308670850781742,-0.1338473359679783,1490313600
1180.16,1099.57,1180.16,1100.23,1.403628647395345,0.16003643688874847,1489708800
1270.47,1077.25,1189.36,1116.72,1.4420810267508652,0.014876568365407452,1489104000
1280.31,1250.71,1250.71,1274.99,1.6720219965745342,0.13254251822001129,1488499200
1200.39,1131.96,1172.71,1173.68,1.6589746529323888,-0.08279422359312538,1487894400
1053.17,1025.64,1026.12,1046.21,1.6263900153879112,-0.11497000153872398,1487289600
998.91,946.69,995.63,988.67,1.5999388680595021,-0.05656878372441346,1486684800
1033.87,1008.79,1011.46,1029.91,1.4958749650724206,0.04086609319691777,1486080000
923.22,915.85,918.36,919.75,1.5377809157962639,-0.11312480478028525,1485475200
899.4,887.01,898.17,895.03,1.5340726956420856,-0.027244656718723465,1484870400
829.0,780.0,803.74,823.98,1.5494820067973472,-0.0827109794959148,1484265600
1046.81,883.94,1014.24,902.2,1.6046138713167382,0.0906899672040501,1483660800
972.53,934.83,972.53,961.24,1.5204823508630014,0.06338789267050896,1483056000
925.12,864.68,864.89,921.98,1.3063362191190269,-0.04170058629745464,1482451200
785.03,778.96,778.96,784.91,1.455077258546367,-0.16095446981924738,1481846400
774.53,769.65,769.94,772.79,1.216176337283051,-0.015561718672108541,1481241600
781.3,757.54,757.54,777.94,1.216043678068065,0.006642057525811877,1480636800
741.65,734.59,740.44,741.65,1.151140874336282,-0.047771966612184615,1480032000
752.88,736.89,740.71,751.59,1.156872603415968,0.013313528731736126,1479427200
718.32,714.41,715.55,716.41,1.1156718015635032,-0.04793833372992194,1478822400
706.93,685.56,689.12,703.23,1.0360629038934146,-0.01856862119442951,1478217600
690.44,684.16,688.0,689.65,1.0358356673681284,-0.0194997850554772,1477612800
634.09,630.69,630.83,632.83,1.0403469761980992,-0.08598239884795611,1477008000
641.28,637.01,637.01,640.38,0.8976731455697492,0.011859926480355922,1476403200
617.91,611.82,612.61,617.12,0.7710420389082789,-0.03699825569401094,1475798400
609.73,604.14,605.72,609.73,0.7787746793491933,-0.012047258229833803,1475193600
603.21,595.79,596.2,602.84,0.4576216397214627,-0.011364414678608258,1474588800
609.26,606.73,607.25,606.97,0.4759642512302956,0.006827544892906798,1473984000
626.83,620.26,626.35,622.86,0.5077729765203831,0.025842407988826647,1473379200
575.64,570.81,572.41,575.54,0.5658538550043107,-0.07901304390816348,1472774400
580.62,576.86,577.75,579.65,0.5578674300562431,0.007115742591364712,1472169600
578.24,574.18,574.34,575.63,0.5450845016942261,-0.006959379933923403,1471564800
589.91,583.81,588.8,587.56,0.5732278379980232,0.02051327528072709,1470960000
578.28,569.98,578.28,575.04,0.5736724959500303,-0.021538764868019866,1470355200
657.8,654.79,655.11,656.99,0.791675486741142,0.1332291940734282,1469750400
666.58,646.72,664.92,650.62,0.7924026119704695,-0.009743043247265779,1469145600
667.08,659.04,659.17,663.26,0.7717377378678755,0.01924131575384566,1468540800
666.71,636.47,640.69,666.52,0.7665441395140161,0.004903076495220671,1467936000
686.15,669.59,672.52,676.3,0.7611775910740004,0.014566617910471508,1467331200
681.73,625.27,625.58,665.3,0.7704876908786676,-0.016398697833052464,1466726400
775.36,716.56,768.49,748.91,0.9222964832846047,0.11838074933594267,1466121600
579.13,573.33,575.84,577.47,1.5233631645764707,-0.25996232308913064,1465516800
574.64,536.92,537.68,569.19,1.5243496935686203,-0.01444219545050173,1464912000
478.15,453.52,453.52,473.46,1.7398634375933129,-0.18414686578315348,1464307200
444.05,437.39,437.79,442.68,1.7438037573914664,-0.06722027036441405,1463702400
457.05,453.45,454.85,455.67,1.7604190730496927,0.028921701921452603,1463097600
461.38,447.07,447.94,459.6,1.5980426842398323,0.008587682656563381,1462492800
455.38,446.02,449.41,455.1,1.598015080891612,-0.009839370952004382,1461888000
449.81,444.15,449.69,445.74,1.5803130233533036,-0.0207813526308264,1461283200
429.93,424.43,424.43,429.71,1.5688399468777408,-0.036625259831342884,1460678400
425.36,419.64,422.91,420.35,1.5503638251365197,-0.022022864979121183,1460073600
418.17,415.83,416.76,417.96,1.5548042133923903,-0.005701963415395769,1459468800
418.08,415.56,416.51,417.18,1.3621361004535368,-0.0018679508269286058,1458864000
420.55,406.14,420.55,409.55,0.8620865730375985,-0.018458787377370407,1458259200
423.93,417.01,417.24,421.69,0.9008859143391186,0.02921145096930109,1457654400
425.18,410.94,421.84,410.94,0.4283548465079664,-0.02582322849304325,1457049600
432.15,421.62,424.63,432.15,0.41853958940248565,0.050325531760778267,1456444800
423.1,417.6,422.73,420.79,0.4015833828835323,-0.02663885331607652,1455840000
384.95,379.6,379.69,384.26,0.5472015805278851,-0.09081449007901528,1455235200
391.09,385.57,388.9,386.55,0.5552773988113876,0.0059418189629285925,1454630400
384.38,365.45,380.11,379.47,0.5546970281841854,-0.0184856834389236,1454025600
410.41,375.28,409.75,382.49,0.5495354466490466,0.007926966806425852,1453420800
430.26,364.33,430.26,364.33,0.5761065608777802,-0.04864245879824333,1452816000
462.93,447.94,457.54,453.23,1.2040785761856063,0.21833967256723644,1452211200
436.25,427.52,430.72,434.33,1.2250394283856103,-0.04259510907277724,1451606400
458.3,452.08,454.86,455.65,1.2356783450469098,0.04792035711193397,1451001600
465.18,454.94,455.85,463.62,1.2323987195576687,0.017340280231411685,1450396800
451.94,415.28,415.28,451.94,1.2322068055770823,-0.025515823515328166,1449792000
363.52,355.76,361.26,363.18,1.585908419365591,-0.21865084852656855,1449187200
363.59,347.87,351.86,358.04,1.5847499569301617,-0.014253867128912618,1448582400
326.47,312.22,326.41,322.02,1.6031930119767366,-0.10603105658594589,1447977600
340.91,326.08,338.5,336.75,1.6243600290501674,0.044727159873680936,1447372800
395.84,354.02,388.05,374.47,1.7102435662220006,0.10617087764900025,1446768000
334.17,313.94,313.94,328.02,1.811239334128186,-0.13243711080451084,1446163200
278.68,273.54,273.65,276.5,1.9480734415031298,-0.17086376117257332,1445558400
266.14,253.93,254.3,262.87,1.529760293283869,-0.05055120756739714,1444953600
244.23,242.12,242.5,243.93,1.5355093039632017,-0.07477831450713654,1444348800
238.54,236.6,237.26,237.29,1.4647151142689037,-0.027598277084189778,1443744000
237.43,233.68,234.36,235.14,1.4398589182246682,-0.009101940364071111,1443139200
234.35,232.18,233.52,232.98,1.4498074645510244,-0.009228468467964093,1442534400
241.17,238.33,238.33,240.11,1.2404744585717993,0.03014453870105454,1441929600
230.9,227.05,227.21,230.3,1.2365920395014645,-0.041714344846045796,1441324800
235.22,220.93,224.7,231.4,1.1980643957072374,0.004765007932936565,1440720000
236.43,231.72,235.35,232.57,1.1563011926854083,0.0050434402225882635,1440115200
267.47,261.48,264.13,265.68,1.2334212971596292,0.13310132208632655,1439510400
280.39,276.37,278.74,279.58,1.1641462898010662,0.050995899974491304,1438905600
288.96,282.34,287.7,284.65,0.8607841370516955,0.01797187835410844,1438300800
289.25,275.25,276.01,288.28,0.8194157191352978,0.012671874659149311,1437696000
280.28,272.04,278.09,279.47,0.7391512572854945,-0.03103727774778789,1437091200
294.59,268.8,269.16,284.89,0.7133425959942699,0.019208188544289632,1436486400
257.08,253.51,255.46,256.34,0.9011113159294487,-0.10559845255106398,1435881600
243.75,241.55,242.6,243.59,0.9381468506059781,-0.05101820421166718,1435276800
250.98,243.79,249.04,244.61,0.9288865538717297,0.00417862140177832,1434672000
231.06,229.31,229.71,229.98,0.954335540102314,-0.061672756871270454,1434067200
225.97,223.18,224.15,224.95,0.9591233324068017,-0.02211419333333742,1433462400
237.52,235.73,237.38,237.1,0.9917375210356492,0.05260383778417858,1432857600
240.97,235.06,235.32,240.35,0.7506512618756154,0.013614201268609965,1432252800
238.75,236.79,236.96,237.6,0.6896115016501557,-0.011507606851479802,1431648000
246.27,236.27,237.2,243.86,0.6989460129923376,0.026005702643628826,1431043200
238.97,232.08,235.94,232.08,0.7049134028560153,-0.04951215031897007,1430438400
236.3,229.93,235.97,231.27,0.7046059009495937,-0.003496280673868126,1429833600
228.91,221.94,228.57,222.88,0.6875200578797495,-0.036952349107784985,1429228800
243.69,232.77,243.69,236.07,0.628515348389003,0.05749486118350608,1428624000
256.04,251.88,253.07,254.32,0.6869070917745207,0.07446494538754554,1428019200
256.81,245.21,248.57,247.03,0.7029804262268174,-0.02908352986005518,1427414400
264.85,259.16,260.96,261.75,0.6723195874008587,0.05788006300815426,1426809600
294.5,285.34,294.12,285.34,0.7317118459207258,0.08629160193602199,1426204800
277.61,270.02,275.6,272.72,0.7677555291465686,-0.04523582385702047,1425600000
256.65,236.44,236.44,253.83,0.8572953891084525,-0.07178087622512855,1424995200
247.1,239.3,240.25,243.78,0.8796228291507068,-0.040398572376828853,1424390400
240.26,221.26,221.97,235.43,0.8859833836154912,-0.034852549870831626,1423785600
230.51,216.23,216.92,222.27,0.8963290105841815,-0.05752077026018346,1423180800
242.85,225.84,232.77,226.43,0.9020586704072897,0.01854298728775492,1422576000
234.85,225.2,233.52,232.88,0.8931279852189579,0.028087453052937614,1421971200
221.59,199.77,209.07,208.1,0.99258787217073,-0.11250456603777907,1421366400
291.11,280.53,282.38,290.41,1.8437749759745716,0.3332749842198804,1420761600
315.84,313.57,314.08,315.03,1.858108747720087,0.08137415476654244,1420156800
331.42,316.63,319.15,327.92,1.851638198729624,0.0401018038100705,1419552000
318.53,306.77,311.18,317.84,1.8316851538576944,-0.03122156468973877,1418947200
352.98,349.29,350.83,352.54,1.8575644161588363,0.103615979485464,1418342400
379.19,365.76,369.44,376.85,1.8061149895362987,0.06668313929767154,1417737600
382.84,358.45,369.37,376.45,1.7783082834776844,-0.0010619939933477107,1417132800
357.88,344.11,357.88,350.85,1.817906179575481,-0.0704264545978335,1416528000
419.25,384.79,418.42,397.82,1.8021023024379341,0.12564085997861682,1415923200
352.73,341.78,349.82,342.42,2.018711557103174,-0.14996158790024292,1415318400
348.05,337.14,345.01,338.32,2.029963387214471,-0.012045860612438612,1414713600
364.35,353.3,358.59,358.35,1.899721140375688,0.05751796927569517,1414108800
385.48,375.39,382.76,383.76,1.259958841707093,0.06850719475388019,1413504000
375.07,352.96,364.69,361.56,1.2764115606509003,-0.05958935426359831,1412899200
377.7,357.86,375.18,359.51,1.2701210189779781,-0.0056860097442951825,1412294400
414.94,400.01,411.43,404.42,1.346722023852577,0.11771194872166854,1411689600
427.83,384.53,424.1,394.8,1.291241641812533,-0.02407463434825711,1411084800
479.63,473.01,479.58,477.75,1.5217269135651157,0.19070827556105582,1410480000
490.64,481.61,489.67,483.34,1.518854876362192,0.01163275663445212,1409875200
511.7,503.82,508.42,508.52,1.452121746847928,0.05078420632708713,1409270400
521.48,501.27,517.58,514.04,1.37377594245891,0.010796537357018585,1408665600
518.18,487.93,511.14,497.01,1.121820640605393,-0.03369093682038465,1408060800
598.12,588.79,588.88,592.58,1.2763391199716523,0.17587573837324902,1407456000
597.92,583.63,586.2,594.92,1.2894902073409784,0.003941057732592265,1406851200
607.07,597.23,601.51,601.09,1.2899099020955416,0.010317731015309636,1406246400
629.21,620.47,622.37,628.78,1.1953368673165008,0.04503676025367279,1405641600
632.09,615.77,616.66,632.0,1.1856050419888091,0.005107960153477835,1405036800
648.43,629.4,644.65,630.69,1.1484584906563968,-0.0020749360017132627,1404432000
600.12,579.89,581.3,597.26,1.1930731377457737,-0.0544619286721112,1403827200
599.75,587.76,597.4,594.15,0.909536226493441,-0.005220716736997752,1403222400
615.14,585.7,585.7,600.16,0.9098228188683329,0.010064473597541774,1402617600
661.37,652.3,659.28,653.7,0.9513302224810664,0.08545224428510677,1402012800
618.46,568.16,568.18,615.33,1.0221739125052411,-0.06048982135676189,1401408000
541.96,520.08,525.72,520.22,1.3124349477221822,-0.16790691023517873,1400803200
450.66,444.96,447.39,448.06,1.1745017069526957,-0.14932464700796005,1400198400
452.69,440.14,440.18,449.46,1.1740712936840114,0.003119710169063105,1399593600
457.93,443.4,457.36,449.38,1.168143352417676,-0.00017800720976202762,1398988800
500.3,442.95,500.09,461.45,1.1458396338306764,0.026504850733501263,1398384000
498.6,472.74,495.8,479.64,1.176471396235183,0.0386621167996467,1397779200
429.77,351.27,363.71,420.95,1.267863910652796,-0.13052176072755947,1397174400
454.65,429.09,445.66,447.53,1.3335874025804995,0.061229512790361915,1396569600
526.02,473.23,477.14,495.67,1.4537119613134017,0.1021668081449612,1395964800
604.59,561.81,588.29,571.49,1.622717481851279,0.14233660255000755,1395360000
639.53,627.21,638.14,628.8,1.6361080391581135,0.0955662558459932,1394755200
665.34,616.35,664.31,629.15,1.6108908300031273,0.0005564609229801562,1394150400
584.14,545.17,579.7,549.26,1.5384653269066153,-0.13579778429357064,1393545600
582.96,530.47,556.88,574.16,1.3376542305867358,0.04433618537741028,1392940800
691.72,541.04,601.17,661.99,1.4437589783089286,0.14234234696091777,1392336000
783.2,654.35,783.2,712.4,1.4452445689650995,0.07338910133277238,1391731200
831.87,812.6,818.43,829.92,1.5343886992000086,0.1526897591875835,1391126400
822.43,783.58,822.43,797.07,1.5883007856704057,-0.04038680630954694,1390521600
842.91,797.63,834.49,814.64,1.3429870191768973,0.021803793569866944,1389916800
871.19,822.6,846.69,868.48,1.3433402149225815,0.06399825934303967,1389312000
834.15,789.12,802.85,818.72,1.415483361012787,-0.05900241214966798,1388707200
777.51,713.6,763.28,735.07,1.4715229258139906,-0.10777641228356635,1388102400
729.16,595.33,694.22,625.32,1.6358718169906108,-0.16170221406409177,1387497600
941.79,860.05,874.98,892.58,2.311624231931528,0.35585262678195917,1386892800
1042.38,829.45,1042.38,829.45,2.225662622982154,-0.07335331495279868,1386288000
1146.97,1000.64,1042.01,1131.97,2.56287652976241,0.31095192610688166,1385683200
780.85,668.13,724.07,771.44,3.2105538863430905,-0.3834558584430367,1385078400
437.89,396.11,419.41,417.95,4.276877667428272,-0.612897090056964,1384473600
338.66,296.93,297.85,338.11,4.217899111217992,-0.21199052182050646,1383868800
206.65,202.13,203.9,206.18,4.62674328795278,-0.49462171265641997,1383264000
198.87,168.5,197.69,186.69,4.579138470362391,-0.09930008641900256,1382659200
155.96,145.57,146.37,155.96,4.486697541813963,-0.1798499231348396,1382054400
131.81,129.64,130.75,130.9,4.468361143511877,-0.1751658911985424,1381449600
130.09,123.41,123.41,129.01,4.5101015501524,-0.014543752178809106,1380844800
134.74,128.49,128.94,133.78,4.583983248958517,0.036306738953216934,1380240000
135.62,126.68,129.7,127.04,3.9314673760503647,-0.051694662191436314,1379635200
137.58,132.27,132.83,134.98,4.047274180850742,0.06062462181643463,1379030400
127.34,119.15,126.49,119.15,3.3375108936924205,-0.12474341577050914,1378425600
135.75,120.99,122.35,133.49,3.4449441589400895,0.11364336512288996,1377820800
122.0,118.44,122.0,118.5,2.535529899023723,-0.11911360809245518,1377216000
112.3,108.52,110.0,108.99,2.479089761750943,-0.08365682567396567,1376611200
105.75,101.93,103.07,102.8,1.4634337032200775,-0.05847078188015554,1376006400
108.0,101.21,104.86,104.5,1.4845219857792042,0.016401718383800903,1375401600
97.47,96.0,96.95,96.02,1.3492681426868895,-0.08463056830207148,1374796800
95.2,87.8,90.07,92.17,1.1705465998722504,-0.04092180509722132,1374192000
104.0,88.17,88.98,93.59,1.1869910310282457,0.015288842163592309,1373587200
80.0,65.53,79.99,68.43,1.7214633911738721,-0.31311221520475874,1372982400
101.74,92.33,101.74,94.65,2.450569586440485,0.3243745526909254,1372377600
114.99,107.68,111.29,109.5,2.5474483300047486,0.14573867160122364,1371772800
104.7,98.0,103.95,99.98,2.519392111546079,-0.09095438327113113,1371168000
119.0,106.42,118.97,111.5,2.5141223225675366,0.1090544249147491,1370563200
129.9,126.4,128.8,129.0,2.555539635355687,0.14578781346149866,1369958400
133.85,125.72,126.3,133.2,2.5161304469415398,0.03203935374461666,1369353600
125.3,116.57,118.21,123.01,2.53239340288939,-0.07958610522559498,1368748800
122.0,111.55,112.8,117.2,2.548895321899103,-0.048383775737781444,1368144000
108.13,79.1,106.25,97.75,2.6667783062037964,-0.18146867827743715,1367539200
